please give me flights from atlanta to boston on wednesday morning and thursday afternoon 		 please give me flights from atlanta to boston on wednesday afternoon and thursday morning 		 Score: 0.9979
list flights from philadelphia to dallas that stop in atlanta 		 please list flights from philadelphia to dallas stopping in atlanta 		 Score: 0.9672
list all the flights that depart from general mitchell international 		 list all flights arriving and departing at general mitchell international 		 Score: 0.9671
list all daily flights between boston and oakland as well as boston and oakland using american airline 		 list all daily flights between boston and oakland using american airlines 		 Score: 0.9670
what are the flights from las vegas to burbank on saturday may twenty two 		 actually what are the nonstop flights from las vegas to burbank on saturday may twenty two 		 Score: 0.9669
what flights go from boston to dallas 		 what flights are there from boston to dallas 		 Score: 0.9669
whats the cheapest one way flight from denver to pittsburgh 		 whats the cheapest flight from denver to pittsburgh 		 Score: 0.9668
i would like a us air flight from toronto to san diego with a stopover in denver please 		 i would like an american flight from toronto to san diego with a stopover in denver please 		 Score: 0.9668
show me flights denver to washington on thursday 		 show me flights denver to washington dc on thursday 		 Score: 0.9667
what classes of service does twa provide 		 what classes of service does twa have 		 Score: 0.9667
does american airlines fly from pittsburgh to atlanta 		 does american airlines have a flight from pittsburgh to atlanta 		 Score: 0.9666
show me flights from milwaukee to orlando on thursday morning 		 show the flights from milwaukee to orlando on a thursday morning 		 Score: 0.9666
flights from phoenix to las vegas 		 flights from las vegas to phoenix 		 Score: 0.9666
list all the flights that arrive at general mitchell international 		 list all the flights that arrive at general mitchell international airport 		 Score: 0.9666
i would like to fly from philadelphia to dallas 		 i would like a flight from philadelphia to dallas 		 Score: 0.9665
find a flight on delta from philadelphia to san francisco 		 find a flight from philadelphia to san francisco please on delta 		 Score: 0.9663
show me the flights from baltimore to seattle 		 show me all the flights that go from baltimore to seattle 		 Score: 0.9661
united airlines stopping in denver 		 united airlines flights stopping in denver 		 Score: 0.9660
flights from newark new jersey to cleveland ohio 		 flights from newark new jersey to cleveland 		 Score: 0.9660
list all flights from baltimore to atlanta after 12 noon thursday 		 list all flights from baltimore to atlanta after noon thursday nonstop 		 Score: 0.9660
show me one way flights from tampa to st louis departing before 10 am 		 show me one way flights from tampa to st louis departing before 10 am first class 		 Score: 0.9660
show me all the northwest flights from new york to milwaukee that leave at 720 am 		 show me all flights from new york to milwaukee on northwest airlines departing at 720 am 		 Score: 0.9659
what flights from orlando to tacoma on saturday 		 what flights from tacoma to orlando on saturday 		 Score: 0.9656
show me the continental flights leaving chicago early saturday morning 		 show me continental flights leaving chicago on saturday morning 		 Score: 0.9655
show me all flights from boston to denver 		 show me all flights arriving to denver from boston 		 Score: 0.9655
show me all flights that depart from san francisco and go to either boston philadelphia or baltimore 		 show me all flights from san francisco to boston philadelphia or baltimore 		 Score: 0.9654
what flights go from denver to atlanta 		 what flights are there from denver to atlanta 		 Score: 0.9653
list all round trip flights between indianapolis and orlando on the twenty seventh of december 		 please list all flights between indianapolis and orlando on the twenty seventh of december 		 Score: 0.9649
show me the flights from san francisco to pittsburgh on tuesday 		 please show me the flights available from san francisco to pittsburgh on tuesday 		 Score: 0.9649
all united airlines flights with stopovers in denver 		 all northwest and united airlines flights with stopovers in denver 		 Score: 0.9648
show all flights and fares from pittsburgh to san francisco 		 show me all flights with fares from pittsburgh to san francisco 		 Score: 0.9647
give me the flights and fares on december twenty seventh from orlando to indianapolis 		 give me the flights with the fares on december twenty seventh from indianapolis to orlando 		 Score: 0.9647
show me the flights that go from san diego to newark by way of houston 		 show me the flights that go from san diego to newark with one stop in houston 		 Score: 0.9646
show me all flights from pittsburgh to san francisco 		 show me all flights with fares from pittsburgh to san francisco 		 Score: 0.9645
show flights first class on american from philadelphia to dallas fort worth 		 show flights first class on american airlines between dallas and philadelphia 		 Score: 0.9644
list all the arriving flights at general mitchell international 		 list all flights arriving and departing at general mitchell international 		 Score: 0.9644
id like to fly from boston to san francisco 		 id like to fly between boston and san francisco 		 Score: 0.9643
flights from newark to cleveland 		 flights from newark new jersey to cleveland 		 Score: 0.9643
show me all flights from atlanta to san francisco which leave atlanta after 5 oclock pm tomorrow 		 show me all flights from atlanta to san francisco which leave the day after tomorrow after 5 oclock pm 		 Score: 0.9642
show nonstop flights from new york to miami on a tuesday which cost less than 466 dollars one way 		 list the flights from new york to miami on a tuesday which are nonstop and cost less than 466 dollars 		 Score: 0.9641
name the earliest flight from boston to san francisco 		 what is the earliest flight from boston to san francisco 		 Score: 0.9639
what flights are available from boston to denver on wednesday in early morning 		 what flights are available wednesday morning from boston to denver 		 Score: 0.9637
are there any flights from denver to atlanta with stops in pittsburgh 		 are there any flights from denver to atlanta to pittsburgh 		 Score: 0.9636
give me the flights and fares on december twenty seventh from orlando to indianapolis 		 give me the flights on december twenty seventh with the fares from indianapolis to orlando 		 Score: 0.9634
id like to see all flights from denver to philadelphia 		 i would like to see all flights from denver to philadelphia 		 Score: 0.9632
id like to see all flights from baltimore to philadelphia 		 i would like to see all flights from baltimore to philadelphia 		 Score: 0.9632
give me the flights from new york city to las vegas on sunday and the flights from memphis to las vegas on sunday 		 give me the flights from new york to las vegas and memphis to las vegas on sunday 		 Score: 0.9630
